79.2	0	0.06525	NAN	
79.4	0	0.0657	NAN	
79.6	0	0.066	NAN	
79.8	0	0.06615	NAN	
80	0	0.06645	NAN	
80.2	0	0.06675	NAN	
80.4	0	0.0675	NAN	
80.6	0	0.06825	NAN	
80.8	0	0.0693	NAN	
81	0	0.07005	NAN	
81.2	0	0.07065	NAN	
81.4	0	0.0714	NAN	
81.6	0	0.0723	NAN	
81.8	0	0.07335	NAN	
82	0	0.0744	NAN	
82.2	0	0.07485	NAN	
82.4	0	0.0753	NAN	
82.6	0	0.07635	NAN	
82.8	0	0.07725	NAN	
83	0	0.078	NAN	
83.2	0	0.0783	NAN	
83.4	0	0.07875	NAN	
83.6	0	0.07875	NAN	
83.8	0	0.07875	NAN	
84	0	0.0792	NAN	
84.2	0	0.07875	NAN	
84.4	0	0.0786	NAN	
84.6	0	0.07785	NAN	
84.8	0	0.0774	NAN	
85	0	0.0774	NAN	
85.2	0	0.0765	NAN	
85.4	0	0.0759	NAN	
85.6	0	0.0753	NAN	
85.8	0	0.07455	NAN	
86	0	0.0735	NAN	
86.2	0	0.0729	NAN	
86.4	0	0.07215	NAN	
86.6	0	0.07095	NAN	
86.8	0	0.0702	NAN	
87	0	0.0693	NAN	
87.2	0	0.06885	NAN	
87.4	0	0.06795	NAN	
87.6	0	0.06735	NAN	
87.8	0	0.0663	NAN	
88	0	0.06585	NAN	
88.2	0	0.066	NAN	
88.4	0	0.0657	NAN	
88.6	0	0.06555	NAN	
88.8	0	0.06525	NAN	
89	0	0.0654	NAN	
89.2	0	0.06525	NAN	
89.4	0	0.0657	NAN	
89.6	0	0.066	NAN	
89.8	0	0.066	NAN	
90	0	0.06645	NAN	
90.2	0	0.0669	NAN	
90.4	0	0.0678	NAN	
90.6	0	0.06855	NAN	
90.8	0	0.0696	NAN	
91	0	0.07005	NAN	
91.2	0	0.07095	NAN	
91.4	0	0.0714	NAN	
91.6	0	0.07275	NAN	
91.8	0	0.07335	NAN	
92	0	0.0741	NAN	
92.2	0	0.07485	NAN	
92.4	0	0.0759	NAN	
92.6	0	0.0768	NAN	
92.8	0	0.0777	NAN	
93	0	0.07785	NAN	
93.2	0	0.0783	NAN	
93.4	0	0.07845	NAN	
93.6	0	0.0792	NAN	
93.8	0	0.0792	NAN	
