708	0.32	0.0012	NAN	
710	0.32	0.0012	NAN	
712	0.32	0.0012	NAN	
714	0.325	0.0015	NAN	
716	0.325	0.0012	NAN	
718	0.325	0.00135	NAN	
720	0.325	0.00135	NAN	
722	0.325	0.00135	NAN	
724	0.33	0.0012	NAN	
726	0.33	0.0012	NAN	
728	0.33	0.0012	NAN	
730	0.33	0.0012	NAN	
732	0.33	0.0012	NAN	
734	0.33	0.0012	NAN	
736	0.335	0.0012	NAN	
738	0.335	0.0012	NAN	
740	0.335	0.00135	NAN	
742	0.335	0.00135	NAN	
744	0.335	0.00135	NAN	
746	0.34	0.00135	NAN	
748	0.34	0.00135	NAN	
750	0.34	0.00135	NAN	
752	0.34	0.0012	NAN	
754	0.34	0.0012	NAN	
756	0.34	0.00135	NAN	
758	0.345	0.00135	NAN	
760	0.345	0.00135	NAN	
762	0.345	0.00135	NAN	
764	0.345	0.00135	NAN	
766	0.345	0.00135	NAN	
768	0.35	0.0015	NAN	
770	0.35	0.0015	NAN	
772	0.35	0.00135	NAN	
774	0.35	0.0015	NAN	
776	0.35	0.0012	NAN	
778	0.35	0.0015	NAN	
780	0.355	0.0015	NAN	
782	0.355	0.0015	NAN	
784	0.355	0.00135	NAN	
786	0.355	0.0015	NAN	
788	0.355	0.0015	NAN	
790	0.36	0.0015	NAN	
792	0.36	0.00135	NAN	
794	0.36	0.0012	NAN	
796	0.36	0.00135	NAN	
798	0.36	0.00135	NAN	
800	0.36	0.00165	NAN	
802	0.365	0.00165	NAN	
804	0.365	0.0015	NAN	
806	0.365	0.00135	NAN	
808	0.365	0.0015	NAN	
810	0.365	0.00135	NAN	
812	0.37	0.0012	NAN	
814	0.37	0.0015	NAN	
816	0.37	0.0012	NAN	
818	0.37	0.0012	NAN	
820	0.37	0.0015	NAN	
822	0.37	0.0012	NAN	
824	0.375	0.00135	NAN	
826	0.375	0.00135	NAN	
828	0.375	0.0015	NAN	
830	0.375	0.0012	NAN	
832	0.375	0.00135	NAN	
834	0.38	0.00135	NAN	
836	0.38	0.00135	NAN	
838	0.38	0.0015	NAN	
840	0.38	0.0012	NAN	
842	0.38	0.00135	NAN	
844	0.38	0.0012	NAN	
846	0.385	0.0015	NAN	
848	0.385	0.0015	NAN	
850	0.385	0.00135	NAN	
852	0.385	0.0015	NAN	
854	0.385	0.0015	NAN	
856	0.39	0.00135	NAN	
858	0.39	0.0015	NAN	
860	0.39	0.00135	NAN	
862	0.39	0.00135	NAN	
864	0.39	0.00165	NAN	
866	0.39	0.00135	NAN	
868	0.395	0.00165	NAN	
870	0.395	0.0015	NAN	
872	0.395	0.00135	NAN	
874	0.395	0.0015	NAN	
876	0.395	0.00135	NAN	
878	0.4	0.00135	NAN	
880	0.4	0.0015	NAN	
882	0.4	0.0015	NAN	
884	0.4	0.00135	NAN	
886	0.4	0.00165	NAN	
888	0.4	0.00165	NAN	
890	0.405	0.0015	NAN	
892	0.405	0.0015	NAN	
894	0.405	0.0015	NAN	
896	0.405	0.00135	NAN	
898	0.405	0.0015	NAN	
900	0.41	0.0015	NAN	
902	0.41	0.0015	NAN	
904	0.41	0.00135	NAN	
906	0.41	0.00135	NAN	
908	0.41	0.00135	NAN	
910	0.41	0.0015	NAN	
912	0.415	0.0015	NAN	
914	0.415	0.00135	NAN	
916	0.415	0.00135	NAN	
918	0.415	0.00135	NAN	
920	0.415	0.00135	NAN	
922	0.42	0.00135	NAN	
924	0.42	0.0012	NAN	
926	0.42	0.00135	NAN	
928	0.42	0.00135	NAN	
930	0.42	0.0012	NAN	
932	0.42	0.0015	NAN	
934	0.425	0.0015	NAN	
936	0.425	0.00135	NAN	
938	0.425	0.0015	NAN	
940	0.425	0.00135	NAN	
942	0.425	0.00135	NAN	
944	0.43	0.0015	NAN	
946	0.43	0.00165	NAN	
948	0.43	0.00135	NAN	
950	0.43	0.00135	NAN	
952	0.43	0.0015	NAN	
954	0.435	0.0015	NAN	
956	0.435	0.00135	NAN	
958	0.435	0.0015	NAN	
960	0.435	0.0018	NAN	
962	0.435	0.00135	NAN	
964	0.435	0.0015	NAN	
966	0.44	0.00135	NAN	
968	0.44	0.0015	NAN	
970	0.44	0.0015	NAN	
972	0.44	0.00135	NAN	
974	0.44	0.00135	NAN	
976	0.445	0.0015	NAN	
978	0.445	0.00165	NAN	
980	0.445	0.00165	NAN	
982	0.445	0.0015	NAN	
984	0.445	0.00165	NAN	
986	0.445	0.00165	NAN	
988	0.45	0.00165	NAN	
990	0.45	0.0015	NAN	
992	0.45	0.0015	NAN	
994	0.45	0.0015	NAN	
996	0.45	0.0015	NAN	
998	0.455	0.0015	NAN	
1000	0.455	0.0015	NAN	
1002	0.455	0.0015	NAN	
1004	0.455	0.0015	NAN	
1006	0.455	0.00135	NAN	
1008	0.455	0.00135	NAN	
1010	0.46	0.0012	NAN	
1012	0.46	0.00135	NAN	
1014	0.46	0.0012	NAN	
1016	0.46	0.00135	NAN	
1018	0.46	0.0012	NAN	
1020	0.465	0.0015	NAN	
1022	0.465	0.0015	NAN	
1024	0.465	0.0015	NAN	
1026	0.465	0.0015	NAN	
1028	0.465	0.0015	NAN	
1030	0.465	0.00135	NAN	
1032	0.47	0.0012	NAN	
1034	0.47	0.0015	NAN	
1036	0.47	0.0015	NAN	
1038	0.47	0.00165	NAN	
1040	0.47	0.00165	NAN	
1042	0.475	0.0015	NAN	
1044	0.475	0.00165	NAN	
