1.678	0.375	0.0663	NAN	-0.0248625	NAN	NAN	
1.68	0.375	0.06945	NAN	-0.02604375	NAN	NAN	
1.682	0.375	0.0642	NAN	-0.024075	NAN	NAN	
1.684	0.375	0.0582	0.06351	-0.021825	-0.02381625	NAN	
1.686	0.375	0.0594	NAN	-0.022275	NAN	NAN	
1.688	0.375	0.0663	NAN	-0.0248625	NAN	NAN	
1.69	0.37	0.0696	NAN	-0.025752	NAN	NAN	
1.692	0.37	0.06405	NAN	-0.0236985	NAN	NAN	
1.694	0.37	0.0582	0.06339	-0.021534	-0.0234543	NAN	
1.696	0.37	0.05925	NAN	-0.0219225	NAN	NAN	
1.698	0.37	0.06585	NAN	-0.0243645	NAN	NAN	
1.7	0.365	0.0693	NAN	-0.0252945	NAN	NAN	
1.702	0.365	0.06405	NAN	-0.02337825	NAN	NAN	
1.704	0.365	0.0582	0.06339	-0.021243	-0.02313735	NAN	
1.706	0.365	0.0591	NAN	-0.0215715	NAN	NAN	
1.708	0.365	0.0663	NAN	-0.0241995	NAN	NAN	
1.71	0.365	0.0696	NAN	-0.025404	NAN	NAN	
1.712	0.36	0.06405	NAN	-0.023058	NAN	NAN	
1.714	0.36	0.0582	0.06342	-0.020952	-0.0228312	NAN	
1.716	0.36	0.05925	NAN	-0.02133	NAN	NAN	
1.718	0.36	0.066	NAN	-0.02376	NAN	NAN	
1.72	0.36	0.0693	NAN	-0.024948	NAN	NAN	
1.722	0.355	0.06405	NAN	-0.02273775	NAN	NAN	
1.724	0.355	0.0579	0.06327	-0.0205545	-0.02246085	NAN	
1.726	0.355	0.05925	NAN	-0.02103375	NAN	NAN	
1.728	0.355	0.06585	NAN	-0.02337675	NAN	NAN	
1.73	0.355	0.0696	NAN	-0.024708	NAN	NAN	
1.732	0.355	0.06435	NAN	-0.02284425	NAN	NAN	
1.734	0.35	0.05805	0.06336	-0.0203175	-0.022176	NAN	
1.736	0.35	0.05895	NAN	-0.0206325	NAN	NAN	
1.738	0.35	0.06585	NAN	-0.0230475	NAN	NAN	
1.74	0.35	0.06915	NAN	-0.0242025	NAN	NAN	
1.742	0.35	0.0642	NAN	-0.02247	NAN	NAN	
1.744	0.345	0.0582	0.06333	-0.020079	-0.02184885	NAN	
1.746	0.345	0.05895	NAN	-0.02033775	NAN	NAN	
1.748	0.345	0.06615	NAN	-0.02282175	NAN	NAN	
1.75	0.345	0.06915	NAN	-0.02385675	NAN	NAN	
1.752	0.345	0.06405	NAN	-0.02209725	NAN	NAN	
1.754	0.345	0.05805	0.06312	-0.02002725	-0.0217764	NAN	
1.756	0.34	0.05865	NAN	-0.019941	NAN	NAN	
1.758	0.34	0.0657	NAN	-0.022338	NAN	NAN	
1.76	0.34	0.0696	NAN	-0.023664	NAN	NAN	
1.762	0.34	0.06405	NAN	-0.021777	NAN	NAN	
1.764	0.34	0.0579	0.06321	-0.019686	-0.0214914	NAN	
1.766	0.335	0.0588	NAN	-0.019698	NAN	NAN	
1.768	0.335	0.0657	NAN	-0.0220095	NAN	NAN	
1.77	0.335	0.06945	NAN	-0.02326575	NAN	NAN	
1.772	0.335	0.0642	NAN	-0.021507	NAN	NAN	
1.774	0.335	0.0582	0.0633	-0.019497	-0.0212055	NAN	
1.776	0.335	0.05895	NAN	-0.01974825	NAN	NAN	
1.778	0.33	0.0657	NAN	-0.021681	NAN	NAN	
1.78	0.33	0.06945	NAN	-0.0229185	NAN	NAN	
1.782	0.33	0.06405	NAN	-0.0211365	NAN	NAN	
1.784	0.33	0.05805	0.06321	-0.0191565	-0.0208593	NAN	
1.786	0.33	0.0588	NAN	-0.019404	NAN	NAN	
1.788	0.325	0.0657	NAN	-0.0213525	NAN	NAN	
1.79	0.325	0.0693	NAN	-0.0225225	NAN	NAN	
1.792	0.325	0.0642	NAN	-0.020865	NAN	NAN	
1.794	0.325	0.05805	0.06315	-0.01886625	-0.02052375	NAN	
1.796	0.325	0.05865	NAN	-0.01906125	NAN	NAN	
1.798	0.325	0.06555	NAN	-0.02130375	NAN	NAN	
1.8	0.32	0.0693	NAN	-0.022176	NAN	NAN	
1.802	0.32	0.0642	NAN	-0.020544	NAN	NAN	
1.804	0.32	0.0582	0.06321	-0.018624	-0.0202272	NAN	
1.806	0.32	0.0588	NAN	-0.018816	NAN	NAN	
1.808	0.32	0.06555	NAN	-0.020976	NAN	NAN	
1.81	0.315	0.0696	NAN	-0.021924	NAN	NAN	
1.812	0.315	0.0645	NAN	-0.0203175	NAN	NAN	
1.814	0.315	0.05835	0.06336	-0.01838025	-0.0199584	NAN	
1.816	0.315	0.05865	NAN	-0.01847475	NAN	NAN	
1.818	0.315	0.0657	NAN	-0.0206955	NAN	NAN	
1.82	0.315	0.06945	NAN	-0.02187675	NAN	NAN	
1.822	0.31	0.0642	NAN	-0.019902	NAN	NAN	
1.824	0.31	0.0582	0.06324	-0.018042	-0.0196044	NAN	
1.826	0.31	0.05865	NAN	-0.0181815	NAN	NAN	
1.828	0.31	0.0657	NAN	-0.020367	NAN	NAN	
1.83	0.31	0.06975	NAN	-0.0216225	NAN	NAN	
1.832	0.305	0.0645	NAN	-0.0196725	NAN	NAN	
1.834	0.305	0.05835	0.06345	-0.01779675	-0.01935225	NAN	
1.836	0.305	0.0591	NAN	-0.0180255	NAN	NAN	
1.838	0.305	0.06555	NAN	-0.01999275	NAN	NAN	
1.84	0.305	0.06975	NAN	-0.02127375	NAN	NAN	
1.842	0.305	0.06465	NAN	-0.01971825	NAN	NAN	
1.844	0.3	0.05835	0.06345	-0.017505	-0.019035	NAN	
1.846	0.3	0.0588	NAN	-0.01764	NAN	NAN	
1.848	0.3	0.0657	NAN	-0.01971	NAN	NAN	
1.85	0.3	0.06975	NAN	-0.020925	NAN	NAN	
1.852	0.3	0.06465	NAN	-0.019395	NAN	NAN	
1.854	0.295	0.05835	0.06351	-0.01721325	-0.01873545	NAN	
1.856	0.295	0.05895	NAN	-0.01739025	NAN	NAN	
1.858	0.295	0.06585	NAN	-0.01942575	NAN	NAN	
1.86	0.295	0.07005	NAN	-0.02066475	NAN	NAN	
1.862	0.295	0.0648	NAN	-0.019116	NAN	NAN	
1.864	0.295	0.0585	0.0636	-0.0172575	-0.018762	NAN	
1.866	0.29	0.0588	NAN	-0.017052	NAN	NAN	
1.868	0.29	0.06585	NAN	-0.0190965	NAN	NAN	
1.87	0.29	0.06975	NAN	-0.0202275	NAN	NAN	
1.872	0.29	0.0648	NAN	-0.018792	NAN	NAN	
1.874	0.29	0.05865	0.06354	-0.0170085	-0.0184266	NAN	
1.876	0.285	0.0588	NAN	-0.016758	NAN	NAN	
1.878	0.285	0.0657	NAN	-0.0187245	NAN	NAN	
1.88	0.285	0.0696	NAN	-0.019836	NAN	NAN	
1.882	0.285	0.0651	NAN	-0.0185535	NAN	NAN	
1.884	0.285	0.05865	0.06366	-0.01671525	-0.0181431	NAN	
1.886	0.28	0.0591	NAN	-0.016548	NAN	NAN	
1.888	0.28	0.06585	NAN	-0.018438	NAN	NAN	
1.89	0.28	0.06975	NAN	-0.01953	NAN	NAN	
1.892	0.28	0.0651	NAN	-0.018228	NAN	NAN	
1.894	0.28	0.05865	0.0636	-0.016422	-0.017808	NAN	
1.896	0.28	0.0588	NAN	-0.016464	NAN	NAN	
1.898	0.275	0.0657	NAN	-0.0180675	NAN	NAN	
1.9	0.275	0.07005	NAN	-0.01926375	NAN	NAN	
1.902	0.275	0.06495	NAN	-0.01786125	NAN	NAN	
1.904	0.275	0.05865	0.06366	-0.01612875	-0.0175065	NAN	
1.906	0.275	0.05895	NAN	-0.01621125	NAN	NAN	
1.908	0.27	0.0657	NAN	-0.017739	NAN	NAN	
1.91	0.27	0.06975	NAN	-0.0188325	NAN	NAN	
1.912	0.27	0.06525	NAN	-0.0176175	NAN	NAN	
1.914	0.27	0.05865	0.0636	-0.0158355	-0.017172	NAN	
1.916	0.27	0.05895	NAN	-0.0159165	NAN	NAN	
1.918	0.27	0.0654	NAN	-0.017658	NAN	NAN	
1.92	0.265	0.0699	NAN	-0.0185235	NAN	NAN	
1.922	0.265	0.06495	NAN	-0.01721175	NAN	NAN	
1.924	0.265	0.05865	0.06363	-0.01554225	-0.01686195	NAN	
1.926	0.265	0.05895	NAN	-0.01562175	NAN	NAN	
1.928	0.265	0.0657	NAN	-0.0174105	NAN	NAN	
1.93	0.26	0.0699	NAN	-0.018174	NAN	NAN	
1.932	0.26	0.06525	NAN	-0.016965	NAN	NAN	
1.934	0.26	0.0585	0.0636	-0.01521	-0.016536	NAN	
1.936	0.26	0.0588	NAN	-0.015288	NAN	NAN	
1.938	0.26	0.06555	NAN	-0.017043	NAN	NAN	
1.94	0.26	0.06975	NAN	-0.018135	NAN	NAN	
1.942	0.255	0.06495	NAN	-0.01656225	NAN	NAN	
1.944	0.255	0.05865	0.06357	-0.01495575	-0.01621035	NAN	
1.946	0.255	0.05895	NAN	-0.01503225	NAN	NAN	
1.948	0.255	0.06555	NAN	-0.01671525	NAN	NAN	
1.95	0.255	0.0699	NAN	-0.0178245	NAN	NAN	
1.952	0.25	0.0651	NAN	-0.016275	NAN	NAN	
1.954	0.25	0.0588	0.0636	-0.0147	-0.0159	NAN	
1.956	0.25	0.0588	NAN	-0.0147	NAN	NAN	
1.958	0.25	0.0654	NAN	-0.01635	NAN	NAN	
1.96	0.25	0.06975	NAN	-0.0174375	NAN	NAN	
1.962	0.25	0.0651	NAN	-0.016275	NAN	NAN	
1.964	0.245	0.0585	0.06345	-0.0143325	-0.01554525	NAN	
1.966	0.245	0.0585	NAN	-0.0143325	NAN	NAN	
1.968	0.245	0.0654	NAN	-0.016023	NAN	NAN	
1.97	0.245	0.0696	NAN	-0.017052	NAN	NAN	
1.972	0.245	0.0651	NAN	-0.0159495	NAN	NAN	
1.974	0.24	0.0582	0.06333	-0.013968	-0.0151992	NAN	
1.976	0.24	0.0588	NAN	-0.014112	NAN	NAN	
1.978	0.24	0.06495	NAN	-0.015588	NAN	NAN	
1.98	0.24	0.0696	NAN	-0.016704	NAN	NAN	
1.982	0.24	0.0651	NAN	-0.015624	NAN	NAN	
1.984	0.24	0.0582	0.06339	-0.013968	-0.0152136	NAN	
1.986	0.235	0.0588	NAN	-0.013818	NAN	NAN	
1.988	0.235	0.06525	NAN	-0.01533375	NAN	NAN	
1.99	0.235	0.0696	NAN	-0.016356	NAN	NAN	
1.992	0.235	0.06525	NAN	-0.01533375	NAN	NAN	
1.994	0.235	0.05835	0.0633	-0.01371225	-0.0148755	NAN	
1.996	0.23	0.05835	NAN	-0.0134205	NAN	NAN	
1.998	0.23	0.06495	NAN	-0.0149385	NAN	NAN	
2	0.23	0.0696	NAN	-0.016008	NAN	NAN	
2.002	0.23	0.0651	NAN	-0.014973	NAN	NAN	
2.004	0.23	0.05835	0.06324	-0.0134205	-0.0145452	NAN	
2.006	0.23	0.05835	NAN	-0.0134205	NAN	NAN	
2.008	0.225	0.0648	NAN	-0.01458	NAN	NAN	
2.01	0.225	0.0693	NAN	-0.0155925	NAN	NAN	
2.012	0.225	0.0651	NAN	-0.0146475	NAN	NAN	
2.014	0.225	0.05865	0.06327	-0.01319625	-0.01423575	NAN	
2.016	0.225	0.05835	NAN	-0.01312875	NAN	NAN	
2.018	0.22	0.06495	NAN	-0.014289	NAN	NAN	
2.02	0.22	0.06975	NAN	-0.015345	NAN	NAN	
2.022	0.22	0.0651	NAN	-0.014322	NAN	NAN	
2.024	0.22	0.0585	0.0633	-0.01287	-0.013926	NAN	
2.026	0.22	0.05835	NAN	-0.012837	NAN	NAN	
2.028	0.22	0.0648	NAN	-0.014256	NAN	NAN	
2.03	0.215	0.06945	NAN	-0.01493175	NAN	NAN	
2.032	0.215	0.06525	NAN	-0.01402875	NAN	NAN	
2.034	0.215	0.05835	0.06318	-0.01254525	-0.0135837	NAN	
2.036	0.215	0.0582	NAN	-0.012513	NAN	NAN	
2.038	0.215	0.06465	NAN	-0.01389975	NAN	NAN	
2.04	0.21	0.0696	NAN	-0.014616	NAN	NAN	
2.042	0.21	0.0651	NAN	-0.013671	NAN	NAN	
2.044	0.21	0.0585	0.06333	-0.012285	-0.0132993	NAN	
2.046	0.21	0.0585	NAN	-0.012285	NAN	NAN	
2.048	0.21	0.06495	NAN	-0.0136395	NAN	NAN	
2.05	0.21	0.06975	NAN	-0.0146475	NAN	NAN	
2.052	0.205	0.06525	NAN	-0.01337625	NAN	NAN	
2.054	0.205	0.0585	0.06333	-0.0119925	-0.01298265	NAN	
2.056	0.205	0.05835	NAN	-0.01196175	NAN	NAN	
2.058	0.205	0.0648	NAN	-0.013284	NAN	NAN	
2.06	0.205	0.0696	NAN	-0.014268	NAN	NAN	
2.062	0.2	0.06555	NAN	-0.01311	NAN	NAN	
2.064	0.2	0.05835	0.06336	-0.01167	-0.012672	NAN	
2.066	0.2	0.05835	NAN	-0.01167	NAN	NAN	
2.068	0.2	0.06495	NAN	-0.01299	NAN	NAN	
2.07	0.2	0.0699	NAN	-0.01398	NAN	NAN	
2.072	0.2	0.0654	NAN	-0.01308	NAN	NAN	
2.074	0.195	0.05895	0.06351	-0.01149525	-0.01238445	NAN	
2.076	0.195	0.0585	NAN	-0.0114075	NAN	NAN	
2.078	0.195	0.0648	NAN	-0.012636	NAN	NAN	
2.08	0.195	0.06975	NAN	-0.01360125	NAN	NAN	
2.082	0.195	0.06555	NAN	-0.01278225	NAN	NAN	
2.084	0.19	0.0588	0.06348	-0.011172	-0.0120612	NAN	
2.086	0.19	0.0582	NAN	-0.011058	NAN	NAN	
2.088	0.19	0.0651	NAN	-0.012369	NAN	NAN	
2.09	0.19	0.0699	NAN	-0.013281	NAN	NAN	
2.092	0.19	0.0657	NAN	-0.012483	NAN	NAN	
2.094	0.19	0.0588	0.06354	-0.011172	-0.0120726	NAN	
2.096	0.185	0.0585	NAN	-0.0108225	NAN	NAN	
2.098	0.185	0.0648	NAN	-0.011988	NAN	NAN	
2.1	0.185	0.0699	NAN	-0.0129315	NAN	NAN	
2.102	0.185	0.06585	NAN	-0.01218225	NAN	NAN	
2.104	0.185	0.0588	0.0636	-0.010878	-0.011766	NAN	
2.106	0.18	0.0585	NAN	-0.01053	NAN	NAN	
2.108	0.18	0.06495	NAN	-0.011691	NAN	NAN	
2.11	0.18	0.06975	NAN	-0.012555	NAN	NAN	
2.112	0.18	0.0657	NAN	-0.011826	NAN	NAN	
2.114	0.18	0.05925	0.06372	-0.010665	-0.0114696	NAN	
2.116	0.18	0.0588	NAN	-0.010584	NAN	NAN	
2.118	0.175	0.0651	NAN	-0.0113925	NAN	NAN	
2.12	0.175	0.0699	NAN	-0.0122325	NAN	NAN	
2.122	0.175	0.06585	NAN	-0.01152375	NAN	NAN	
2.124	0.175	0.0591	0.06366	-0.0103425	-0.0111405	NAN	
2.126	0.175	0.0585	NAN	-0.0102375	NAN	NAN	
2.128	0.17	0.06495	NAN	-0.0110415	NAN	NAN	
2.13	0.17	0.06975	NAN	-0.0118575	NAN	NAN	
2.132	0.17	0.06555	NAN	-0.0111435	NAN	NAN	
2.134	0.17	0.0591	0.06357	-0.010047	-0.0108069	NAN	
2.136	0.17	0.0585	NAN	-0.009945	NAN	NAN	
2.138	0.17	0.06495	NAN	-0.0110415	NAN	NAN	
2.14	0.165	0.07005	NAN	-0.01155825	NAN	NAN	
2.142	0.165	0.0657	NAN	-0.0108405	NAN	NAN	
2.144	0.165	0.05925	0.06372	-0.00977625	-0.0105138	NAN	
2.146	0.165	0.0585	NAN	-0.0096525	NAN	NAN	
2.148	0.165	0.0651	NAN	-0.0107415	NAN	NAN	
2.15	0.16	0.06975	NAN	-0.01116	NAN	NAN	
2.152	0.16	0.0657	NAN	-0.010512	NAN	NAN	
2.154	0.16	0.05925	0.06363	-0.00948	-0.0101808	NAN	
2.156	0.16	0.05865	NAN	-0.009384	NAN	NAN	
2.158	0.16	0.0648	NAN	-0.010368	NAN	NAN	
2.16	0.16	0.06975	NAN	-0.01116	NAN	NAN	
2.162	0.155	0.066	NAN	-0.01023	NAN	NAN	
2.164	0.155	0.05895	0.06366	-0.00913725	-0.0098673	NAN	
2.166	0.155	0.0585	NAN	-0.0090675	NAN	NAN	
2.168	0.155	0.0651	NAN	-0.0100905	NAN	NAN	
2.17	0.155	0.0699	NAN	-0.0108345	NAN	NAN	
2.172	0.15	0.066	NAN	-0.0099	NAN	NAN	
2.174	0.15	0.05925	0.06366	-0.0088875	-0.009549	NAN	
2.176	0.15	0.0585	NAN	-0.008775	NAN	NAN	
2.178	0.15	0.06465	NAN	-0.0096975	NAN	NAN	
2.18	0.15	0.0696	NAN	-0.01044	NAN	NAN	
2.182	0.15	0.066	NAN	-0.0099	NAN	NAN	
2.184	0.145	0.05925	0.06357	-0.00859125	-0.00921765	NAN	
2.186	0.145	0.0582	NAN	-0.008439	NAN	NAN	
2.188	0.145	0.0648	NAN	-0.009396	NAN	NAN	
2.19	0.145	0.07005	NAN	-0.01015725	NAN	NAN	
2.192	0.145	0.066	NAN	-0.00957	NAN	NAN	
2.194	0.14	0.05925	0.06366	-0.008295	-0.0089124	NAN	
2.196	0.14	0.0585	NAN	-0.00819	NAN	NAN	
2.198	0.14	0.0645	NAN	-0.00903	NAN	NAN	
2.2	0.14	0.0699	NAN	-0.009786	NAN	NAN	
2.202	0.14	0.066	NAN	-0.00924	NAN	NAN	
2.204	0.135	0.05895	0.06357	-0.00795825	-0.00858195	NAN	
2.206	0.135	0.05835	NAN	-0.00787725	NAN	NAN	
2.208	0.135	0.06465	NAN	-0.00872775	NAN	NAN	
2.21	0.135	0.0696	NAN	-0.009396	NAN	NAN	
2.212	0.135	0.06585	NAN	-0.00888975	NAN	NAN	
2.214	0.135	0.0591	0.06339	-0.0079785	-0.00855765	NAN	
2.216	0.13	0.05835	NAN	-0.0075855	NAN	NAN	
2.218	0.13	0.06405	NAN	-0.0083265	NAN	NAN	
2.22	0.13	0.0699	NAN	-0.009087	NAN	NAN	
2.222	0.13	0.066	NAN	-0.00858	NAN	NAN	
2.224	0.13	0.0591	0.06351	-0.007683	-0.0082563	NAN	
2.226	0.125	0.0582	NAN	-0.007275	NAN	NAN	
2.228	0.125	0.06435	NAN	-0.00804375	NAN	NAN	
2.23	0.125	0.0696	NAN	-0.0087	NAN	NAN	
2.232	0.125	0.06615	NAN	-0.00826875	NAN	NAN	
2.234	0.125	0.05895	0.06342	-0.00736875	-0.0079275	NAN	
2.236	0.125	0.05835	NAN	-0.00729375	NAN	NAN	
2.238	0.12	0.06405	NAN	-0.007686	NAN	NAN	
2.24	0.12	0.0696	NAN	-0.008352	NAN	NAN	
2.242	0.12	0.06585	NAN	-0.007902	NAN	NAN	
2.244	0.12	0.0591	0.06339	-0.007092	-0.0076068	NAN	
2.246	0.12	0.0582	NAN	-0.006984	NAN	NAN	
2.248	0.115	0.0642	NAN	-0.007383	NAN	NAN	
2.25	0.115	0.0696	NAN	-0.008004	NAN	NAN	
2.252	0.115	0.06615	NAN	-0.00760725	NAN	NAN	
2.254	0.115	0.05895	0.06345	-0.00677925	-0.00729675	NAN	
2.256	0.115	0.0582	NAN	-0.006693	NAN	NAN	
2.258	0.115	0.06435	NAN	-0.00740025	NAN	NAN	
2.26	0.11	0.0693	NAN	-0.007623	NAN	NAN	
2.262	0.11	0.066	NAN	-0.00726	NAN	NAN	
2.264	0.11	0.0591	0.06333	-0.006501	-0.0069663	NAN	
2.266	0.11	0.05805	NAN	-0.0063855	NAN	NAN	
2.268	0.11	0.0642	NAN	-0.007062	NAN	NAN	
2.27	0.105	0.0696	NAN	-0.007308	NAN	NAN	
2.272	0.105	0.06585	NAN	-0.00691425	NAN	NAN	
2.274	0.105	0.05895	0.0633	-0.00618975	-0.0066465	NAN	
2.276	0.105	0.05805	NAN	-0.00609525	NAN	NAN	
2.278	0.105	0.06405	NAN	-0.00672525	NAN	NAN	
2.28	0.105	0.06975	NAN	-0.00732375	NAN	NAN	
2.282	0.1	0.066	NAN	-0.0066	NAN	NAN	
2.284	0.1	0.05895	0.06336	-0.005895	-0.006336	NAN	
2.286	0.1	0.05805	NAN	-0.005805	NAN	NAN	
2.288	0.1	0.06405	NAN	-0.006405	NAN	NAN	
2.29	0.1	0.06975	NAN	-0.006975	NAN	NAN	
2.292	0.095	0.06615	NAN	-0.00628425	NAN	NAN	
2.294	0.095	0.0591	0.06339	-0.0056145	-0.00602205	NAN	
2.296	0.095	0.05805	NAN	-0.00551475	NAN	NAN	
2.298	0.095	0.0639	NAN	-0.0060705	NAN	NAN	
2.3	0.095	0.0699	NAN	-0.0066405	NAN	NAN	
2.302	0.095	0.06615	NAN	-0.00628425	NAN	NAN	
2.304	0.09	0.05925	0.06351	-0.0053325	-0.0057159	NAN	
2.306	0.09	0.05805	NAN	-0.0052245	NAN	NAN	
2.308	0.09	0.0642	NAN	-0.005778	NAN	NAN	
2.31	0.09	0.06945	NAN	-0.0062505	NAN	NAN	
2.312	0.09	0.06615	NAN	-0.0059535	NAN	NAN	
2.314	0.085	0.0591	0.06348	-0.0050235	-0.0053958	NAN	
2.316	0.085	0.0585	NAN	-0.0049725	NAN	NAN	
2.318	0.085	0.0642	NAN	-0.005457	NAN	NAN	
2.32	0.085	0.06945	NAN	-0.00590325	NAN	NAN	
2.322	0.085	0.0663	NAN	-0.0056355	NAN	NAN	
2.324	0.085	0.05925	0.06342	-0.00503625	-0.0053907	NAN	
2.326	0.08	0.0582	NAN	-0.004656	NAN	NAN	
2.328	0.08	0.0639	NAN	-0.005112	NAN	NAN	
2.33	0.08	0.0696	NAN	-0.005568	NAN	NAN	
2.332	0.08	0.06615	NAN	-0.005292	NAN	NAN	
2.334	0.08	0.0591	0.06345	-0.004728	-0.005076	NAN	
2.336	0.075	0.05805	NAN	-0.00435375	NAN	NAN	
2.338	0.075	0.06435	NAN	-0.00482625	NAN	NAN	
2.34	0.075	0.06975	NAN	-0.00523125	NAN	NAN	
2.342	0.075	0.0666	NAN	-0.004995	NAN	NAN	
2.344	0.075	0.0594	0.06363	-0.004455	-0.00477225	NAN	
2.346	0.075	0.0582	NAN	-0.004365	NAN	NAN	
2.348	0.07	0.0642	NAN	-0.004494	NAN	NAN	
2.35	0.07	0.0699	NAN	-0.004893	NAN	NAN	
2.352	0.07	0.06645	NAN	-0.0046515	NAN	NAN	
2.354	0.07	0.05925	0.0636	-0.0041475	-0.004452	NAN	
2.356	0.07	0.0582	NAN	-0.004074	NAN	NAN	
2.358	0.065	0.0642	NAN	-0.004173	NAN	NAN	
2.36	0.065	0.0696	NAN	-0.004524	NAN	NAN	
2.362	0.065	0.06645	NAN	-0.00431925	NAN	NAN	
2.364	0.065	0.0594	0.06357	-0.003861	-0.00413205	NAN	
2.366	0.065	0.05835	NAN	-0.00379275	NAN	NAN	
2.368	0.065	0.06405	NAN	-0.00416325	NAN	NAN	
2.37	0.06	0.0699	NAN	-0.004194	NAN	NAN	
2.372	0.06	0.0666	NAN	-0.003996	NAN	NAN	
2.374	0.06	0.05955	0.06363	-0.003573	-0.0038178	NAN	
2.376	0.06	0.05835	NAN	-0.003501	NAN	NAN	
2.378	0.06	0.06375	NAN	-0.003825	NAN	NAN	
2.38	0.055	0.07005	NAN	-0.00385275	NAN	NAN	
2.382	0.055	0.0669	NAN	-0.0036795	NAN	NAN	
2.384	0.055	0.05985	0.06384	-0.00329175	-0.0035112	NAN	
2.386	0.055	0.05805	NAN	-0.00319275	NAN	NAN	
2.388	0.055	0.06435	NAN	-0.00353925	NAN	NAN	
2.39	0.055	0.0699	NAN	-0.0038445	NAN	NAN	
2.392	0.05	0.06645	NAN	-0.0033225	NAN	NAN	
2.394	0.05	0.0597	0.06366	-0.002985	-0.003183	NAN	
2.396	0.05	0.05835	NAN	-0.0029175	NAN	NAN	
2.398	0.05	0.0639	NAN	-0.003195	NAN	NAN	
2.4	0.05	0.0699	NAN	-0.003495	NAN	NAN	
2.402	0.045	0.06645	NAN	-0.00299025	NAN	NAN	
2.404	0.045	0.05955	0.0636	-0.00267975	-0.002862	NAN	
2.406	0.045	0.05805	NAN	-0.00261225	NAN	NAN	
2.408	0.045	0.06405	NAN	-0.00288225	NAN	NAN	
2.41	0.045	0.0702	NAN	-0.003159	NAN	NAN	
2.412	0.045	0.0666	NAN	-0.002997	NAN	NAN	
2.414	0.04	0.0594	0.06363	-0.002376	-0.0025452	NAN	
2.416	0.04	0.05805	NAN	-0.002322	NAN	NAN	
2.418	0.04	0.0639	NAN	-0.002556	NAN	NAN	
2.42	0.04	0.0696	NAN	-0.002784	NAN	NAN	
2.422	0.04	0.06675	NAN	-0.00267	NAN	NAN	
2.424	0.035	0.05955	0.06363	-0.00208425	-0.00222705	NAN	
2.426	0.035	0.0582	NAN	-0.002037	NAN	NAN	
2.428	0.035	0.06405	NAN	-0.00224175	NAN	NAN	
2.43	0.035	0.06975	NAN	-0.00244125	NAN	NAN	
2.432	0.035	0.0666	NAN	-0.002331	NAN	NAN	
2.434	0.035	0.05955	0.06354	-0.00208425	-0.0022239	NAN	
2.436	0.03	0.05805	NAN	-0.0017415	NAN	NAN	
2.438	0.03	0.06375	NAN	-0.0019125	NAN	NAN	
2.44	0.03	0.0696	NAN	-0.002088	NAN	NAN	
2.442	0.03	0.06675	NAN	-0.0020025	NAN	NAN	
2.444	0.03	0.05955	0.06348	-0.0017865	-0.0019044	NAN	
2.446	0.025	0.0579	NAN	-0.0014475	NAN	NAN	
2.448	0.025	0.0636	NAN	-0.00159	NAN	NAN	
2.45	0.025	0.06975	NAN	-0.00174375	NAN	NAN	
2.452	0.025	0.0666	NAN	-0.001665	NAN	NAN	
2.454	0.025	0.05925	0.0633	-0.00148125	-0.0015825	NAN	
2.456	0.025	0.0579	NAN	-0.0014475	NAN	NAN	
2.458	0.02	0.063	NAN	-0.00126	NAN	NAN	
2.46	0.02	0.0696	NAN	-0.001392	NAN	NAN	
2.462	0.02	0.06675	NAN	-0.001335	NAN	NAN	
2.464	0.02	0.0597	0.06354	-0.001194	-0.0012708	NAN	
2.466	0.02	0.05805	NAN	-0.001161	NAN	NAN	
2.468	0.015	0.0636	NAN	-0.000954	NAN	NAN	
2.47	0.015	0.06975	NAN	-0.00104625	NAN	NAN	
2.472	0.015	0.06675	NAN	-0.00100125	NAN	NAN	
2.474	0.015	0.05955	0.06351	-0.00089325	-0.00095265	NAN	
2.476	0.015	0.05805	NAN	-0.00087075	NAN	NAN	
2.478	0.015	0.06345	NAN	-0.00095175	NAN	NAN	
2.48	0.01	0.0696	NAN	-0.000696	NAN	NAN	
2.482	0.01	0.06675	NAN	-0.0006675	NAN	NAN	
2.484	0.01	0.05925	0.0633	-0.0005925	-0.000633	NAN	
2.486	0.01	0.05775	NAN	-0.0005775	NAN	NAN	
2.488	0.01	0.06315	NAN	-0.0006315	NAN	NAN	
2.49	0.005	0.0693	NAN	-0.0003465	NAN	NAN	
2.492	0.005	0.06675	NAN	-0.00033375	NAN	NAN	
2.494	0.005	0.05955	0.06333	-0.00029775	-0.00031665	NAN	
2.496	0.005	0.0576	NAN	-0.000288	NAN	NAN	
2.498	0.005	0.06345	NAN	-0.00031725	NAN	NAN	
2.5	0	0.0693	NAN	0	0	NAN	
2.502	0	0.06675	NAN	0	0	NAN	
2.504	0	0.05955	0.06336	0	0	NAN	
2.506	0	0.0579	NAN	0	0	NAN	
2.508	0	0.0633	NAN	0	0	NAN	
2.51	0	0.06945	NAN	0	0	NAN	
2.512	-0.005	0.0666	NAN	0.000333	NAN	NAN	
2.514	-0.005	0.05925	0.06327	0.00029625	0.00031635	NAN	
2.516	-0.005	0.05775	NAN	0.00028875	NAN	NAN	
2.518	-0.005	0.0633	NAN	0.0003165	NAN	NAN	
2.52	-0.005	0.06915	NAN	0.00034575	NAN	NAN	
